ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0032623,interleukin-2 production, 1/89,63/18614,0.26099643,0.302062301,0.159780663,RUNX1,1
GO:0032663,regulation of interleukin-2 production, 1/89,63/18614,0.26099643,0.302062301,0.159780663,RUNX1,1
GO:0032731,positive regulation of interleukin-1 beta production, 1/89,63/18614,0.26099643,0.302062301,0.159780663,SMAD3,1
GO:0033692,cellular polysaccharide biosynthetic process, 1/89,63/18614,0.26099643,0.302062301,0.159780663,EXT2,1
GO:0051353,positive regulation of oxidoreductase activity, 1/89,63/18614,0.26099643,0.302062301,0.159780663,HIF1A,1
GO:0070059,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress, 1/89,63/18614,0.26099643,0.302062301,0.159780663,BCL2,1
GO:0001818,negative regulation of cytokine production, 3/89,371/18614,0.261614584,0.302660134,0.160096896,GIT1/TGFB3/TWIST1,3
GO:0002285,lymphocyte activation involved in immune response, 2/89,208/18614,0.262194513,0.303213298,0.160389501,MEN1/JUNB,2
GO:0045732,positive regulation of protein catabolic process, 2/89,209/18614,0.263967546,0.304862749,0.161262004,GPC3/AXIN2,2
GO:0006303,double-strand break repair via nonhomologous end joining, 1/89,64/18614,0.264541862,0.304862749,0.161262004,SIRT7,1
GO:0006940,regulation of smooth muscle contraction, 1/89,64/18614,0.264541862,0.304862749,0.161262004,RHOA,1
GO:0033059,cellular pigmentation, 1/89,64/18614,0.264541862,0.304862749,0.161262004,BCL2,1
GO:0040014,regulation of multicellular organism growth, 1/89,64/18614,0.264541862,0.304862749,0.161262004,BCL2,1
GO:0045143,homologous chromosome segregation, 1/89,64/18614,0.264541862,0.304862749,0.161262004,SIRT7,1
GO:0051445,regulation of meiotic cell cycle, 1/89,64/18614,0.264541862,0.304862749,0.161262004,MSX2,1
GO:0071300,cellular response to retinoic acid, 1/89,64/18614,0.264541862,0.304862749,0.161262004,COL1A1,1
GO:1905953,negative regulation of lipid localization, 1/89,64/18614,0.264541862,0.304862749,0.161262004,SHH,1
GO:1903828,negative regulation of protein localization, 2/89,210/18614,0.265740682,0.306125866,0.16193015,NF1/SFRP1,2
GO:0010324,membrane invagination, 1/89,65/18614,0.268070475,0.307738707,0.162783288,RHOA,1
GO:0030888,regulation of B cell proliferation, 1/89,65/18614,0.268070475,0.307738707,0.162783288,BCL2,1
GO:0032507,maintenance of protein location in cell, 1/89,65/18614,0.268070475,0.307738707,0.162783288,HNRNPU,1
GO:0046888,negative regulation of hormone secretion, 1/89,65/18614,0.268070475,0.307738707,0.162783288,SFRP1,1
GO:0051339,regulation of lyase activity, 1/89,65/18614,0.268070475,0.307738707,0.162783288,NF1,1
GO:0072577,endothelial cell apoptotic process, 1/89,65/18614,0.268070475,0.307738707,0.162783288,BMPR2,1
GO:0080164,regulation of nitric oxide metabolic process, 1/89,65/18614,0.268070475,0.307738707,0.162783288,SMAD3,1
GO:0098781,ncRNA transcription, 1/89,65/18614,0.268070475,0.307738707,0.162783288,SIRT7,1
GO:0098930,axonal transport, 1/89,65/18614,0.268070475,0.307738707,0.162783288,HIF1A,1
GO:0030705,cytoskeleton-dependent intracellular transport, 2/89,212/18614,0.269287097,0.30889729,0.163396139,HNRNPU/HIF1A,2
GO:0099111,microtubule-based transport, 2/89,212/18614,0.269287097,0.30889729,0.163396139,HNRNPU/HIF1A,2
GO:0050821,protein stabilization, 2/89,213/18614,0.271060297,0.310811633,0.164408761,SMAD3/GTPBP4,2
GO:0006949,syncytium formation, 1/89,66/18614,0.271582348,0.310812069,0.164408992,MAPK14,1
GO:0010517,regulation of phospholipase activity, 1/89,66/18614,0.271582348,0.310812069,0.164408992,FGFR3,1
GO:0031100,animal organ regeneration, 1/89,66/18614,0.271582348,0.310812069,0.164408992,GLI1,1
GO:0050771,negative regulation of axonogenesis, 1/89,66/18614,0.271582348,0.310812069,0.164408992,SPP1,1
GO:1903051,negative regulation of proteolysis involved in protein catabolic process, 1/89,66/18614,0.271582348,0.310812069,0.164408992,SHH,1
GO:0016051,carbohydrate biosynthetic process, 2/89,214/18614,0.272833437,0.312123966,0.165102941,EXT2/SIRT7,2
GO:1903046,meiotic cell cycle process, 2/89,215/18614,0.274606478,0.314031746,0.166112091,MSX2/SIRT7,2
GO:0034605,cellular response to heat, 1/89,67/18614,0.275077559,0.314208607,0.166205645,NF1,1
GO:0042531,positive regulation of tyrosine phosphorylation of STAT protein, 1/89,67/18614,0.275077559,0.314208607,0.166205645,FGFR3,1
GO:1901224,positive regulation of NIK/NF-kappaB signaling, 1/89,67/18614,0.275077559,0.314208607,0.166205645,RHOA,1
GO:0042180,cellular ketone metabolic process, 2/89,216/18614,0.276379382,0.315574618,0.166928218,BMP6/TWIST1,2
GO:0006406,mRNA export from nucleus, 1/89,68/18614,0.278556186,0.317330355,0.167856943,ALYREF,1
GO:0016925,protein sumoylation, 1/89,68/18614,0.278556186,0.317330355,0.167856943,CTNNB1,1
GO:0035914,skeletal muscle cell differentiation, 1/89,68/18614,0.278556186,0.317330355,0.167856943,SHH,1
GO:1902808,positive regulation of cell cycle G1/S phase transition, 1/89,68/18614,0.278556186,0.317330355,0.167856943,GLI1,1
GO:2000144,positive regulation of DNA-templated transcription initiation, 1/89,68/18614,0.278556186,0.317330355,0.167856943,TWIST1,1
GO:2000401,regulation of lymphocyte migration, 1/89,68/18614,0.278556186,0.317330355,0.167856943,RHOA,1
GO:0046034,ATP metabolic process, 2/89,219/18614,0.28169688,0.320785553,0.169684625,HIF1A/GIT1,2
GO:0010611,regulation of cardiac muscle hypertrophy, 1/89,69/18614,0.282018307,0.32090624,0.169748464,SMAD3,1
GO:0061077,chaperone-mediated protein folding, 1/89,69/18614,0.282018307,0.32090624,0.169748464,HSPE1,1
GO:0099003,vesicle-mediated transport in synapse, 2/89,220/18614,0.283468849,0.322433639,0.170556406,GIT1/CTNNB1,2
GO:0044282,small molecule catabolic process, 3/89,388/18614,0.283659278,0.322527095,0.170605841,CYP24A1/LRP5/TWIST1,3
GO:0015931,nucleobase-containing compound transport, 2/89,221/18614,0.285240489,0.323591041,0.171168632,DHX9/ALYREF,2
GO:0000271,polysaccharide biosynthetic process, 1/89,70/18614,0.285464,0.323591041,0.171168632,EXT2,1
GO:0032206,positive regulation of telomere maintenance, 1/89,70/18614,0.285464,0.323591041,0.171168632,CTNNB1,1
GO:0034394,protein localization to cell surface, 1/89,70/18614,0.285464,0.323591041,0.171168632,CTNNB1,1
GO:0043112,receptor metabolic process, 1/89,70/18614,0.285464,0.323591041,0.171168632,ACHE,1
GO:0046847,filopodium assembly, 1/89,70/18614,0.285464,0.323591041,0.171168632,TGFB3,1
GO:0051881,regulation of mitochondrial membrane potential, 1/89,70/18614,0.285464,0.323591041,0.171168632,BCL2,1
GO:2000379,positive regulation of reactive oxygen species metabolic process, 1/89,70/18614,0.285464,0.323591041,0.171168632,MAPK14,1
GO:0032922,circadian regulation of gene expression, 1/89,71/18614,0.288893341,0.327105003,0.173027399,HNRNPU,1
GO:0033344,cholesterol efflux, 1/89,71/18614,0.288893341,0.327105003,0.173027399,SHH,1
GO:0072678,T cell migration, 1/89,71/18614,0.288893341,0.327105003,0.173027399,RHOA,1
GO:0006487,protein N-linked glycosylation, 1/89,72/18614,0.292306408,0.330216454,0.17467325,EXT2,1
GO:0014743,regulation of muscle hypertrophy, 1/89,72/18614,0.292306408,0.330216454,0.17467325,SMAD3,1
GO:0051310,metaphase plate congression, 1/89,72/18614,0.292306408,0.330216454,0.17467325,HNRNPU,1
GO:0071677,positive regulation of mononuclear cell migration, 1/89,72/18614,0.292306408,0.330216454,0.17467325,RHOA,1
GO:1900046,regulation of hemostasis, 1/89,72/18614,0.292306408,0.330216454,0.17467325,COMP,1
GO:2000036,regulation of stem cell population maintenance, 1/89,72/18614,0.292306408,0.330216454,0.17467325,BMP7,1
GO:0007163,establishment or maintenance of cell polarity, 2/89,226/18614,0.294092484,0.33210823,0.175673935,RHOA/SHH,2
GO:0042246,tissue regeneration, 1/89,73/18614,0.295703276,0.333547921,0.176435482,RUNX1,1
GO:0045109,intermediate filament organization, 1/89,73/18614,0.295703276,0.333547921,0.176435482,SHH,1
GO:0070527,platelet aggregation, 1/89,73/18614,0.295703276,0.333547921,0.176435482,COMP,1
GO:0006801,superoxide metabolic process, 1/89,74/18614,0.299084022,0.336851153,0.17818278,BMP7,1
GO:0032732,positive regulation of interleukin-1 production, 1/89,74/18614,0.299084022,0.336851153,0.17818278,SMAD3,1
GO:1901616,organic hydroxy compound catabolic process, 1/89,74/18614,0.299084022,0.336851153,0.17818278,CYP24A1,1
GO:2000573,positive regulation of DNA biosynthetic process, 1/89,74/18614,0.299084022,0.336851153,0.17818278,CTNNB1,1
GO:0016239,positive regulation of macroautophagy, 1/89,75/18614,0.302448721,0.339741606,0.179711731,HIF1A,1
GO:0030968,endoplasmic reticulum unfolded protein response, 1/89,75/18614,0.302448721,0.339741606,0.179711731,UFL1,1
GO:0034637,cellular carbohydrate biosynthetic process, 1/89,75/18614,0.302448721,0.339741606,0.179711731,EXT2,1
GO:0042058,regulation of epidermal growth factor receptor signaling pathway, 1/89,75/18614,0.302448721,0.339741606,0.179711731,MMP9,1
GO:0043536,positive regulation of blood vessel endothelial cell migration, 1/89,75/18614,0.302448721,0.339741606,0.179711731,HIF1A,1
GO:0051899,membrane depolarization, 1/89,75/18614,0.302448721,0.339741606,0.179711731,BCL2,1
GO:0070192,chromosome organization involved in meiotic cell cycle, 1/89,75/18614,0.302448721,0.339741606,0.179711731,SIRT7,1
GO:0043270,positive regulation of monoatomic ion transport, 2/89,231/18614,0.302930875,0.340154948,0.179930375,CASR/STC1,2
GO:0006635,fatty acid beta-oxidation, 1/89,76/18614,0.305797448,0.342985918,0.181427862,TWIST1,1
GO:0086003,cardiac muscle cell contraction, 1/89,76/18614,0.305797448,0.342985918,0.181427862,STC1,1
GO:0150076,neuroinflammatory response, 1/89,76/18614,0.305797448,0.342985918,0.181427862,MMP9,1
GO:0051651,maintenance of location in cell, 2/89,233/18614,0.306461457,0.34360131,0.181753383,TMEM38B/HNRNPU,2
GO:0016358,dendrite development, 2/89,234/18614,0.308225591,0.345449223,0.182730866,RHOA/BMP7,2
GO:0001937,negative regulation of endothelial cell proliferation, 1/89,77/18614,0.30913028,0.345812656,0.18292311,NF1,1
GO:0006809,nitric oxide biosynthetic process, 1/89,77/18614,0.30913028,0.345812656,0.18292311,SMAD3,1
GO:0032508,DNA duplex unwinding, 1/89,77/18614,0.30913028,0.345812656,0.18292311,DHX9,1
GO:0050853,B cell receptor signaling pathway, 1/89,77/18614,0.30913028,0.345812656,0.18292311,BCL2,1
GO:0090559,regulation of membrane permeability, 1/89,77/18614,0.30913028,0.345812656,0.18292311,BCL2,1
GO:0034764,positive regulation of transmembrane transport, 2/89,235/18614,0.30998891,0.346643004,0.183362335,MAPK14/GPC3,2
GO:0010466,negative regulation of peptidase activity, 2/89,236/18614,0.311751381,0.348215666,0.18419422,MMP9/GPC3,2
GO:0002200,somatic diversification of immune receptors, 1/89,78/18614,0.312447289,0.348215666,0.18419422,ADAR,1
GO:0002437,inflammatory response to antigenic stimulus, 1/89,78/18614,0.312447289,0.348215666,0.18419422,MAPK14,1
GO:0032720,negative regulation of tumor necrosis factor production, 1/89,78/18614,0.312447289,0.348215666,0.18419422,TWIST1,1
GO:0042274,ribosomal small subunit biogenesis, 1/89,78/18614,0.312447289,0.348215666,0.18419422,RPL38,1
GO:0043154,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process, 1/89,78/18614,0.312447289,0.348215666,0.18419422,MMP9,1
GO:0045824,negative regulation of innate immune response, 1/89,78/18614,0.312447289,0.348215666,0.18419422,ADAR,1
GO:0050709,negative regulation of protein secretion, 1/89,78/18614,0.312447289,0.348215666,0.18419422,SFRP1,1
GO:0061045,negative regulation of wound healing, 1/89,78/18614,0.312447289,0.348215666,0.18419422,SMAD3,1
GO:0032371,regulation of sterol transport, 1/89,79/18614,0.315748551,0.351369045,0.18586225,SHH,1
GO:0032374,regulation of cholesterol transport, 1/89,79/18614,0.315748551,0.351369045,0.18586225,SHH,1
GO:0045913,positive regulation of carbohydrate metabolic process, 1/89,79/18614,0.315748551,0.351369045,0.18586225,HIF1A,1
GO:0050688,regulation of defense response to virus, 1/89,79/18614,0.315748551,0.351369045,0.18586225,DHX9,1
GO:0002720,positive regulation of cytokine production involved in immune response, 1/89,80/18614,0.31903414,0.353967487,0.187236737,DDX21,1
GO:0007193,adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway, 1/89,80/18614,0.31903414,0.353967487,0.187236737,CASR,1
GO:0042440,pigment metabolic process, 1/89,80/18614,0.31903414,0.353967487,0.187236737,BCL2,1
GO:0043537,negative regulation of blood vessel endothelial cell migration, 1/89,80/18614,0.31903414,0.353967487,0.187236737,RHOA,1
GO:0051966,"regulation of synaptic transmission, glutamatergic", 1/89,80/18614,0.31903414,0.353967487,0.187236737,ROR2,1
GO:0090049,regulation of cell migration involved in sprouting angiogenesis, 1/89,80/18614,0.31903414,0.353967487,0.187236737,RHOA,1
GO:1903556,negative regulation of tumor necrosis factor superfamily cytokine production, 1/89,80/18614,0.31903414,0.353967487,0.187236737,TWIST1,1
GO:2000142,regulation of DNA-templated transcription initiation, 1/89,80/18614,0.31903414,0.353967487,0.187236737,TWIST1,1
GO:0030595,leukocyte chemotaxis, 2/89,241/18614,0.320549928,0.355516841,0.188056293,SBDS/MMP2,2
GO:0036465,synaptic vesicle recycling, 1/89,81/18614,0.322304128,0.357196427,0.188944737,GIT1,1
GO:1902117,positive regulation of organelle assembly, 1/89,81/18614,0.322304128,0.357196427,0.188944737,RHOA,1
GO:0010921,regulation of phosphatase activity, 1/89,82/18614,0.325558589,0.359999643,0.190427542,SMAD3,1
GO:0042509,regulation of tyrosine phosphorylation of STAT protein, 1/89,82/18614,0.325558589,0.359999643,0.190427542,FGFR3,1
GO:0050848,regulation of calcium-mediated signaling, 1/89,82/18614,0.325558589,0.359999643,0.190427542,FHL2,1
GO:0051279,regulation of release of sequestered calcium ion into cytosol, 1/89,82/18614,0.325558589,0.359999643,0.190427542,TMEM38B,1
GO:1901184,regulation of ERBB signaling pathway, 1/89,82/18614,0.325558589,0.359999643,0.190427542,MMP9,1
GO:1905897,regulation of response to endoplasmic reticulum stress, 1/89,82/18614,0.325558589,0.359999643,0.190427542,UFL1,1
GO:0000209,protein polyubiquitination, 2/89,244/18614,0.325816894,0.360151587,0.190507915,BCL2/CTNNB1,2
GO:0032392,DNA geometric change, 1/89,83/18614,0.328797597,0.363176878,0.192108191,DHX9,1
GO:0046209,nitric oxide metabolic process, 1/89,83/18614,0.328797597,0.363176878,0.192108191,SMAD3,1
GO:0000281,mitotic cytokinesis, 1/89,84/18614,0.332021223,0.366194455,0.193704386,RHOA,1
GO:0006094,gluconeogenesis, 1/89,84/18614,0.332021223,0.366194455,0.193704386,SIRT7,1
GO:0051303,establishment of chromosome localization, 1/89,84/18614,0.332021223,0.366194455,0.193704386,HNRNPU,1
GO:2001057,reactive nitrogen species metabolic process, 1/89,84/18614,0.332021223,0.366194455,0.193704386,SMAD3,1
GO:0051259,protein complex oligomerization, 2/89,248/18614,0.332823657,0.366943624,0.194100672,COL1A2/COMP,2
GO:0010660,regulation of muscle cell apoptotic process, 1/89,85/18614,0.335229539,0.36932278,0.195359164,BMP7,1
GO:0072524,pyridine-containing compound metabolic process, 1/89,85/18614,0.335229539,0.36932278,0.195359164,ALPL,1
GO:0000819,sister chromatid segregation, 2/89,250/18614,0.336319722,0.370386859,0.195922025,HNRNPU/RHOA,2
GO:0007260,tyrosine phosphorylation of STAT protein, 1/89,86/18614,0.338422619,0.372289875,0.196928656,FGFR3,1
GO:0021954,central nervous system neuron development, 1/89,86/18614,0.338422619,0.372289875,0.196928656,CDH11,1
GO:2000134,negative regulation of G1/S transition of mitotic cell cycle, 1/89,86/18614,0.338422619,0.372289875,0.196928656,BCL2,1
GO:0001960,negative regulation of cytokine-mediated signaling pathway, 1/89,87/18614,0.341600533,0.374955043,0.198338439,ADAR,1
GO:0010507,negative regulation of autophagy, 1/89,87/18614,0.341600533,0.374955043,0.198338439,BCL2,1
GO:0019319,hexose biosynthetic process, 1/89,87/18614,0.341600533,0.374955043,0.198338439,SIRT7,1
GO:0033627,cell adhesion mediated by integrin, 1/89,87/18614,0.341600533,0.374955043,0.198338439,SNAI2,1
GO:0046785,microtubule polymerization, 1/89,87/18614,0.341600533,0.374955043,0.198338439,GIT1,1
GO:0046889,positive regulation of lipid biosynthetic process, 1/89,87/18614,0.341600533,0.374955043,0.198338439,BMP6,1
GO:0021675,nerve development, 1/89,88/18614,0.344763352,0.377730793,0.199806716,CTNNB1,1
GO:0031110,regulation of microtubule polymerization or depolymerization, 1/89,88/18614,0.344763352,0.377730793,0.199806716,GIT1,1
GO:0032413,negative regulation of ion transmembrane transporter activity, 1/89,88/18614,0.344763352,0.377730793,0.199806716,MMP9,1
GO:0051453,regulation of intracellular pH, 1/89,88/18614,0.344763352,0.377730793,0.199806716,BCL2,1
GO:0071277,cellular response to calcium ion, 1/89,88/18614,0.344763352,0.377730793,0.199806716,JUNB,1
GO:0007059,chromosome segregation, 3/89,435/18614,0.345216393,0.378088102,0.19999572,HNRNPU/RHOA/SIRT7,3
GO:0007589,body fluid secretion, 1/89,89/18614,0.347911148,0.380899415,0.201482809,HIF1A,1
GO:0010657,muscle cell apoptotic process, 1/89,90/18614,0.35104399,0.383624375,0.20292422,BMP7,1
GO:0030516,regulation of axon extension, 1/89,90/18614,0.35104399,0.383624375,0.20292422,BMPR2,1
GO:0033555,multicellular organismal response to stress, 1/89,90/18614,0.35104399,0.383624375,0.20292422,BCL2,1
GO:0048525,negative regulation of viral process, 1/89,90/18614,0.35104399,0.383624375,0.20292422,IFITM1,1
GO:0071103,DNA conformation change, 1/89,90/18614,0.35104399,0.383624375,0.20292422,DHX9,1
GO:0034976,response to endoplasmic reticulum stress, 2/89,259/18614,0.351984864,0.384511518,0.203393489,BCL2/UFL1,2
GO:0007029,endoplasmic reticulum organization, 1/89,91/18614,0.35416195,0.386464633,0.20442662,TMEM38B,1
GO:0072384,organelle transport along microtubule, 1/89,91/18614,0.35416195,0.386464633,0.20442662,HIF1A,1
GO:2000117,negative regulation of cysteine-type endopeptidase activity, 1/89,91/18614,0.35416195,0.386464633,0.20442662,MMP9,1
GO:0000422,autophagy of mitochondrion, 1/89,92/18614,0.357265097,0.388995878,0.205765562,HIF1A,1
